,Product_id,Selling_Price
225,CRTECN2QWAGCHYGC,3961.554190820424
226,SNDEJGWQSWNHXXA3,11101.816053483019
227,BHGEGTAVKNNCPUGG,12708.987858617938
228,BBAEGNUNHHZEYSPD,-933.1913798674541
229,NKCEANMPZYMHYEA3,-1113.898786646488
230,RNGE88Q9FH632SHU,2867.656487319063
231,SNDE7PY9TG8P7YYR,1293.8258961160268
232,SNDEHZQ7YZAHAZYP,4805.339832406544
233,CRTECN2RDAKXQHYH,3687.1095246866757
234,SNDEAVZ4MSGYFBUD,6013.863235443623
235,RTRDWBPC23ZAYMSE,9960.409745840114
236,PCSDYQEW5ZMFBVFQ,10539.157518041657
237,DREECZJBH8KGCZHT,8057.721817646273
238,CAGED654SQMMADH7,2237.4994756937217
239,MFLEYGFH8PFBVRDG,5039.843769073308
240,SHIEBWNUURZ8BWDZ,4265.090164318129
241,BRAECTFYXKNAVFAN,5759.859283649106
242,BRAECBVGHCB2FN49,4834.5728248658515
243,SHOEHX7CGSEMUENU,2709.5212875917155
244,CRTEB774NHSDW3DV,2610.1569027696314
245,VLBEGZ7SZFZBUGBZ,5928.491604388101
246,BRAEGJFXGYFPGHYG,4784.943946767669
247,ACCEGKG4S4B7QGGT,2173.6139137256146
248,BBAECKHYXGE3VJXB,2091.204176812997
249,BBAEDVYSEN75YZZ7,6514.0004586051455
250,RTRDYZCGGJFBU6XM,3541.0922539321546
251,CAGEBTJBB5X8GCF8,1229.0407795688525
252,HLUEJQ3UVGNXSPZG,7530.863254862129
253,NKCE8RB5WSWKJPFR,3997.6097510288664
254,BRAEDFYYKNGBGPF3,6499.750659169984
255,SHIE2CAJP6XBWPU2,3869.5119693123697
256,SHOE2GUJW6XNFG3W,-205.29484949328798
257,TWCEJFXHGDSG5XZV,6600.876997594183
258,NKCE9Z2JYUYZ2JZ3,9865.327245456463
259,WATE54YZWYXR6Z7J,12234.681299794216
260,SWTEEYFFFRWGKZR5,5669.970796856688
261,NKCE6NHRGQJHWFDK,4898.64359656243
262,NKCEYM3B6ZP3YSQQ,3784.3029850869543
263,PAEE8AHWJWMDAXZU,7471.267458497503
264,RTRDZK8XCUEKZDFZ,-194.91416531780192
265,TOPEHZMHJHEMRDHY,3259.141788527273
266,NKCE9AZMPE3PJPEW,403.20083535569256
267,BRAEAR7WUYD3CZAT,2822.377901400367
268,BRAEG7AYZAQBS3EH,6161.303975589926
269,BRAEDQEEYYH4WRQK,4806.133751689417
270,BRAE4F8NCQJFTGEZ,5607.857198124984
271,MUGEACY87HUCUYCD,3910.426031405549
272,BOTEDSEN9ZSFUUAQ,603.4693762795582
273,WATE3GEYE8JQT7WM,5772.962296898069
274,TOPEB96CYHMPMDKH,2913.5531039798725
275,NKCE5QGT7GFDSUZK,2157.098892738819
276,VESEGZRVWZEYTVMG,6949.098489484902
277,SCHE4YSTHJSYEJHJ,3166.5211636425784
278,KLSEGT5ZUGR9FQXE,6304.100427536194
279,NKCE79CGHYMSS7GH,3434.0919176724738
280,JEAE8CZGJ8PGGHRQ,1461.7791795812382
281,SHOEC8QGWFF2VXAN,3154.020415078824
282,SHIE6G75RNDQSGUQ,2289.2139201926975
283,SHODZ5YHTEHZTR3V,4170.445421493624
284,ACCEKFVVZJMTYWPK,3951.6341254492036
285,DRPEHGFFGQTXK3E3,3135.8384208710486
286,CRGE4XJBHZGHJYGU,6897.053437745368
287,NKCE9Q93F3HJYGZT,-1778.989512576491
288,SNDEGJFV5J8CTGJV,8022.965590223921
289,SUDEHYGUMT6UGYAR,3606.204398397782
290,RNGE7M92HQECSUYG,6383.176710850983
291,TOPE7ZHYDE2MKNHF,4213.003312186071
292,NKCEBHGBEABMWDKA,5364.152776885998
293,PACE7ZNHBP4FASAQ,2878.5079881469137
294,NKCE7A3XXTTBHHC6,4058.3717301375927
295,WCKE2TFYTHBHTP5B,5082.562750493202
296,BRAEDTPDZSCRZCYG,5501.622881048396
297,SHOEBKEYSKS87GKG,3804.1299662544884
298,CAGDUGFYGG2KWWK7,9960.869432093272
299,SHODZDAE6FKCC8AH,-348.11871724792627
300,SGLEGBV5STVHGKTD,5608.606981611654
301,RTREBVK9HX8XJH2T,-1881.0593908501896
302,PCSEAKVBGC7CJQZT,10034.706146185299
303,MATEB88T7MVJGSG5,5585.847211299988
304,WATDJYPXKHPPNGQK,7356.862151083456
305,BRAE8QNFFGWGG5MY,2212.314829966922
306,NKCDWBPZZSYWKHE9,2263.522039698541
307,USGEJPQHT8YPZ7D8,3426.2549206063127
308,NKCEFKBYHXQ8VVF8,-1146.8977124955607
309,SHOE4JCEZDRSHC4S,3399.7195207465525
310,ACCE9E2RT56M3GSU,4587.765997316634
311,CRTECN2QXQGJ7JZD,3831.849504380968
312,TOPEBS26V3JRYSF3,673.6395465142245
313,NKCECZNMRRVZ9YWF,-2264.0803140273956
314,CAGE75QCGVXYV78T,3032.3082343498036
315,WATDG9F74GYWEH4U,7128.594892558138
316,BRAE3WVQPYSZ54FF,6597.716831480047
317,SWSEBHCP9JC4GQKT,4573.741208109315
318,MUGEBJ7XAFVH25VD,2611.8607918253656
319,LJGEATZRDCFAJGYZ,5654.9089792565155
320,BRAEBXRB8GFZ6HM6,4432.494037803531
321,RNGEDAPFZWSSMHYW,2866.4617676294956
322,DREEHFABXP5AUZA8,5237.821710332608
323,RTRDFFYGJ4GNRSHQ,9191.286456158083
324,CBREFYM9TSSUHJSQ,2963.4320109971304
325,PBXE6EF4PSJX9WXH,4083.8156287940083
326,CRTEHSS9UZJZYMZD,-1309.6882318689693
327,DRPEHYHG9YYHD2HH,4537.098859220639
328,CAGE9AGR4VWWTDY4,7456.086151300584
329,AVCEJCJQWBYMNPGU,2384.4041366203946
330,BRAE7T3WADAJU4ZS,2352.6632292151044
331,TPYEGGUFSKXJFYY5,6836.438997338086
332,SUDEHYGU4GE9UCXJ,5511.695878902874
333,FABEB2TXH4MGQC2H,5032.054244643707
334,NKCE9G2BZAGKXPGY,4527.0188484652845
335,TOPE8H5DJWGAY2CD,9046.542716420601
336,BBAEGGF3HF3ZPBVG,2063.578819145574
337,ACCEC87TREZYJJPE,6444.294960390812
338,DRPEHYHMEZHDYRK5,3994.343914186873
339,NKCE5VAAPVP5DGMZ,-650.330950597149
340,NKCEBZN92EJ7PDFH,3590.321115095813
341,ACCDXFPYT58AGGAF,6933.119751385182
342,MUGEGZUHX744RFEN,5689.309379490214
343,RNGE8Z3KSHGCMSCP,3200.0159060329015
344,SHIEYZ3F3QWMYNEC,3432.382853474829
345,SHOEJCZ2JNGJSPEJ,7858.481477481102
346,CRTEB774RSGGQZ9U,3613.1684987191893
347,BRAE8AJZW5QBNWAZ,2672.3971150875664
348,CRTECN2QZ8CWZEFZ,5545.564224669534
349,SHIE9FMZAH4U4H6Z,-1131.7440613091346
350,CAGE68FFYRMDRF3X,8433.564668621922
351,NKCE3GNVPGUYY8AZ,3517.0342643979857
352,PCSE4ZQ8TRUZDMEU,1753.7385447149259
353,PACEC89YGNYZCMC4,1280.583697365136
354,NKCE9YX24KHRDNHG,3116.0094998695477
355,FABE88MGUBPCQWR8,2681.935864087939
356,ACCEH74HAGTY6W8P,1435.7018409765976
357,NKCECGVARVRMARSS,6390.523703332395
358,CRTECN2QZXFVEPGG,4288.587237478632
359,NKCEC8AZQUFGUXGH,2384.740653294401
360,SHOED6C5ZGCBKTP2,2918.9797330723177
361,RTRD7HN3BBE7G9YT,3704.3487253375024
362,ACCEA8JPDNTF7NZN,6128.270051017606
363,NKCEBHGBAFBCXXYC,1505.8297811807358
364,PCSEC86VGEWVKHWZ,13080.10302599463
365,SHOE3URGYEVZ55GD,3122.9264904620377
366,NKCE9PFFQHU7GTU7,8942.11622398202
367,CRTECN2RCH9CG4SA,5869.017468177399
368,TSHEHU5RWUGEAJFE,5410.69990668125
369,PBXE92G5YEA7JAHZ,5160.024825579004
370,ACCE8XUCYRB9ATHZ,4353.944275263662
371,CRTECN2QWEDYMDNQ,1179.5114787409948
372,PTPEYCF7GZU2T54E,2533.947618153892
373,SHOEC9FZ3BAF7ASF,4242.720580830604
374,CAGE7DSFQGVEGHC8,5951.8922271178235
375,SHODUMFYWTPDYNX6,5176.8506637725895
376,ACCE6P3BBZD72UJ6,1426.0951018118928
377,NKCEFG3CHGEHMRTD,3296.2056496880627
378,RNGEDAKBYYVCFWZP,7213.903393306862
379,TROEGZ65YHBQKG9T,5636.89729552133
380,BRAEDSKCXVNYXGA6,5530.981788799148
381,NKCE9ZVGMHZVTF2D,4698.381511441706
382,WATDUKHHH4SQXDAK,5254.592556761943
383,CAGE745BJ67RZCRR,2687.267045226925
384,PCSEAKVBNSFWGBGE,3416.884555869763
385,TSHEHV9TPRUBUENE,4600.057591420163
386,SHOEY8RMVZV3UY3A,3986.211050013476
387,TOPEGWUTW6GWYSBE,2507.8299791049026
388,ACCDQDYBYVQZNHCH,8427.972850115222
389,MUGEBFGF6MDQGHBG,4255.082352242866
390,CAGE6HHHUHFQSAPW,-946.3595697626429
391,RNGE7GVYAP66GRDD,4235.081286597493
392,PBXE5SUCYEBBSFXJ,9930.59943225319
393,BRAEBBMQZBZHCFAJ,4492.376607808708
394,BRAEAC839PBQV9KF,1575.315335759522
395,BRAEAW9HT2EUZD3X,2406.7817250100566
396,SHIE2QTSMSXF9QAH,3768.165307414649
397,RTRD6FYYWFHEYJYE,5215.608050610324
398,CAGEFPY9ZSFFNVAW,9301.04420912681
399,ACCEGKTSGJEEVTZ4,1794.773096075222
400,AIREDJCGZN2HKZHJ,3387.5015345391394
401,BRAEA5MZ8VZHNGGH,7320.74924433825
402,CRTECN2QX53WHTKZ,2934.530828860618
403,JWSEBCY4HDWGJZBT,4627.472765460247
404,BRAEB2ZTVYY3UKWA,2133.3934685216877
405,WATDZMBRPYAYTP4G,7099.627043293936
406,TOPE7WAUFEYYDXKG,9886.747748037988
407,TSHE4DTF53HPYMU4,4248.245070393939
408,BLAEE3YXZGWWT8UD,6265.186102627933
409,RNGE7M925YCWZZRR,6576.1834126594085
410,BKPEGXWHXG4GZWET,1628.913392160278
411,RTRE8GJUFNETVUMZ,5304.2976477835855
412,SWTECXPHFVTHWJF7,10596.911596332717
413,SHIECKYBNNY2BNZD,4466.448315532778
414,WATE7GP3JZMFEGZG,10354.53790682112
415,CAGE68FFHZRTSZS5,4303.683018438008
416,ACCEGYP2TMX2NUPH,5713.791336817719
417,NKCE9YFBBNJ82UVB,4293.595770728427
418,HMBDRUCNJSJQRRGC,6687.668173100043
419,CAGE3GFTQ3UHZ4TC,1165.3466851094472
420,NKCDTAXF2EYZ7MP8,3276.0853552195954
421,LJGEYSUNTPQZG4ZG,1391.4722871493705
422,TOPEGF4KEGGVMSXX,5301.480355655145
423,TSHECQKNFFER2ERM,3855.6487676428665
424,PBXE9YWGTS7NGYKT,2488.2018393472877
425,WATDZ5HGXEYDHBWD,11737.226329314695
426,PRCDVFAFM2FPJBMZ,2008.813466253268
427,PTPE2F33QGYXMHGW,4043.916117932263
428,KRTEJCZ4M7FD3NJS,2931.824057392897
429,NKCEAPCYFBP4UJ3V,3304.349947086439
430,CAGEBTJBRFGAUQQB,5214.640468479974
431,MUGEAGGKZFYBUMP9,2773.6123933676654
432,ACCEAZCVGGGWZGKU,1091.2810667804508
433,CRTECN2QVV7UJQNH,5005.197589832384
434,NKCDXEGWS7VWXSEJ,3054.9594787741316
435,NKCDY44FMPNQHFFN,4396.115997195311
436,NKCE8JXS2AAKUGGD,3893.72516015955
437,RNGE88FRWWZECGGM,6864.4238005806565
438,BRAE7GU9K3E2PWGC,-1701.0720959618693
439,VASEHU9W3N9RDPGZ,7316.501871660875
440,PCSEC86VSX45XVZS,11869.940699463124
441,NKCE49ATF8BFHDVP,5395.890282531335
442,KTAEHETVCXXZRXGK,10119.448015891992
443,KTAEHE9HAED4VUQB,5598.883733407474
444,PACE472CMNPGQY2W,2840.9289103724004
445,NKCEAPCYFTHYVARD,-645.6090805015772
446,SHODPH4GZWVXE5RB,2069.3614291623494
447,BRAEB3KBY393GUHA,9966.279743658684
448,BRAEB2S8RZZRXMT3,2567.103327387406
449,PCSEAH5WWRYGEVGZ,6980.511367357756
450,NKCEAVZ3C9CRDB6Z,-1875.409476562856
451,RTRDZTF9URF2UFPF,8830.55828202612
452,CAGE6HYJDNZJVADS,4620.567147758045
453,SWSEBHCPZGHMBKJY,3948.9111657912163
454,ACCDQGVSDZ92ZWGW,3208.60612809939
455,NKCE4CSZUZWHUTFS,-1214.0847383743653
456,ACCEGKFHRFGN6XZB,1300.9108428400916
457,BRAECGQ4GW73HJFV,1429.1612385849583
458,CRTECN2QXZ9ETCGB,3821.0964954048104
459,MUGE6A5HZUJ924WH,2696.60482544394
460,BRAEE6YMK83RB9MZ,1483.3772390317608
461,TMLED6G5MJQGNZHS,4656.147448760921
462,NKCEFGFUZURHNH6R,3142.1341619324057
463,NKCE7ZPRQX9SBZXN,2685.924544547505
464,VANE3KUFUXF2CVHU,5305.667060083557
465,NKCED6EYN4ZPK9AA,7736.884642861014
466,RNGEDF5HDGKZGA3T,3514.866297390005
467,ACCEAZCVVFPBJAGB,3007.885852228489
468,PBXEDCSE8CHTATYY,4563.694031895276
469,TOPEFYB6HRPPCD8R,6804.364081377673
470,RTRDTSBQW94HJ8VT,-2677.2675375811327
471,NKCEYGTGJ65HSJ9Y,2577.245266487176
472,NKCEFFFPGEJSTBJP,-1028.0934352871625
473,NKCDYASFYGXZESTM,3544.8962541007063
474,NKCE6SR4H3EHXWNA,3891.1835259780437
475,AUDCY8T7KPEG3ZZF,5915.653020826467
476,NKCDWBPZCHZEYT7S,3657.448209027487
477,NKCDYARBFFBQYKFH,3856.804619293598
478,TOPEBZYTWUYMJXSG,5245.824360738412
479,DRPEG3ZH7GJFFZDM,6272.48765435353
480,SNDE6KNAQN3GFRQG,7125.404595458486
481,WFCEHYZMGJQWVVZU,5320.886346199739
482,ACCEGZ6BRBTGQWZY,4259.915446093918
483,CRTECN2QXH4N9WZS,2960.5055496954838
484,PTPDZYCEDURXTYRF,2268.8331639238454
485,ARPEEMC95HMYAJNH,5388.693127591205
486,SFFEGKYYDWTZTEQC,4453.091163026231
487,PCSEC86VCFQYV6QG,6295.802643571997
488,BCHEHYMBZQ8ABUUY,2082.3682238183087
489,RNGE87FCQJ9GRKWZ,4931.546030176021
490,NKCE5ZHWX6Z8PBFH,2354.6609811659237
491,BRFEJYHNGYSX9T9D,3404.358734597267
492,TOPE7ZHYQFFHPCBX,4771.293682933958
493,CAGED6YFBH8NZQM8,272.6210639034671
494,STREDF58JH3GQZF9,3023.709533503131
495,BRAEA5MZDQKHUQCT,3455.3610503908303
496,MUGEBFGF6ZUHKH4C,1179.2739678747457
497,CRTECYY4GFDJFKBD,4984.708693957499
498,WATDZRZGZAM7HDGV,6251.406742154836
499,CRTEHSSCVTZ3DB72,2501.602860714099
500,NKCDXZGUZKNYVXG9,11153.052256307803
501,TOPEBN6MZNGGZEMY,10096.66257589032
502,MUGEACY8VQRMM4FX,2656.9019625642723
503,NKCE5UY9HQTQ8TBG,7330.40395149174
504,SCHE4ZYTVE8DY5PP,3639.975859429328
505,RNGE9GWPJH9MMNWX,5660.496041636423
506,CAGE8FG3CYVFG2GM,2903.4118976758414
507,SHIEHXZMQPC4GT6F,1597.5195609902248
508,ACBEHDU9Z9DGZP9Z,5261.524774317461
509,BRAE6KWFPZWJ2FHH,2263.9361626701107
510,TSHE8CAWEGE3CUPM,3799.2952134491516
511,SHIE9J6PFGP9DZAH,4123.0016994539965
512,CAGEYFZWNCKDDXXQ,3575.1830382849544
513,JCKEEABZDWF9VU7N,7012.740225586131
